"Alphatron Components Pvt Ltd 
"," No.1040/A, 3rd Crs,1st Mn,2nd Stg,Gokula, Mathikere",560054, Electrical/Electronics
"Alpha Zee Control & Systems Pvt Ltd 
"," 3 & 4, A Wing, Kay Kay  Plaza, N.S.Palya,  Abayappa Layout, Bannerghatta Road Cross",560076, Electrical/Electronics
"ZiLOG India Electronics Pvt Ltd (ZIEL) 
"," No.49, 5th Floor, South Zone, Khanija Bhavan, Race Course Road",560001, Electrical/Electronics
"TV Rheinland (India) Pvt. Ltd 
"," Sigma Soft Tech park, Alpha,Tower , # 7, Whitefiel",560066, Electrical/Electronics
"Towler Enterprise Solutions Pvt Ltd 
"," 9, 1st Main, Ganganagar",560032, Electrical/Electronics
"Spur India Pvt Ltd 
"," # 414, Church Street, New Thippasandra, HAL 3rd Stage",560075, Electrical/Electronics
"Nemic Lamda India 
"," 526,Ground Floor, 10th Main, 7th Cross Jeevanbhimanagar",560034, Electrical/Electronics
"LWI Electronics Inc 
"," 62,14th Cross,I block,R.T Nagar,",560032, Electrical/Electronics
"Future Electronics Pvt Ltd 
"," T8 & 9, No. 66, GEM Plaza, 66 Infantry Road",560001, Electrical/Electronics
"Fujitsu Microelectronics Asia Pte. Ltd 
"," Unit No. 3, Level 8, Innovator, International Tech Park, Whitefield Road",560066, Electrical/Electronics
"Farnell Electronics India Pvt Ltd 
"," 2nd Floor, No.15 Theme House, Krishnanagar Industrial Area,Off Hosur Main Road",560029, Electrical/Electronics
"Cable & Wireless India Ltd 
"," Unit 2(B) Creator Building, International Tech Park, Whitefield Road",560066, Electrical/Electronics
"Arrow Electronics India Private Ltd 
"," #26, 4th Floor, Akshaya Commercial Complex, Victoria Road",560047, Electrical/Electronics
"Allied Telesyn International (Asia) Pte Ltd 
"," #247 Raheja Arcade, 1/1 Koramangala Industrial Layout",560095, Electrical/Electronics
"W S Test Systems Ltd 
"," 27th K. M., Bellary Road, Doddajala Post",562157, Electrical/Electronics
"Universal Power Transformer P Ltd 
"," #26A, 2nd Phase, Peenya Industrial Area",560058, Electrical/Electronics
"SLN Technologies Pvt Ltd 
"," 3 rd Floor, Horizon, No1, Pai Layout, Old Madras Road",560016, Electrical/Electronics
"Karnataka State Electronics Devp. Corp. Ltd 
"," 29/1, Race Course Road",560001, Electrical/Electronics
"Karnataka State Electronics Devp Corp Ltd 
"," 29/1, Race Course Road",560001, Electrical/Electronics
"K Dhandapani & Company Ltd 
"," 26, 4th CROSS, N.R.ROAD,",560002, Electrical/Electronics
"Control Infotech Ltd 
"," 426 Phase IV,Peenya Industrial Area",560058, Electrical/Electronics
"Compact Electric Ltd 
"," 139/2, Hosur Road, Koramangala",560095, Electrical/Electronics
"Beblec India Pvt Ltd 
"," P.O. # 3411, 711, 6th  B CROSS, 3RD BLOCK, KORAMANGALA",560034, Electrical/Electronics
"American Power Conversion India Pvt Ltd 
"," 27, Lavelle Road",560001, Electrical/Electronics
"Opto Circuits India Ltd 
"," 83, Electronic City, Hosur Main Road",560100, Electrical/Electronics
"Wadpack Pvt Ltd 
"," 89, Industrial Suburbs,Yeshwanthpur",560022, Courier/ Logistics/ Packaging/ Transportation
"Vikram Logistic and Maritime Service Pvt Ltd 
"," Chambers @ Mantri,No.10, Richmond Road",560025, Courier/ Logistics/ Packaging/ Transportation
"Skyreach Relocations India Pvt Ltd 
"," No.1,3rd Flr, Nr Fun World, 9th Crs, Jayamahal Extension",560046, Courier/ Logistics/ Packaging/ Transportation
"Antrix Corporation Ltd 
"," Antariksh Bhavan, Near New BEL Road",560054, Courier/ Logistics/ Packaging/ Transportation
"Nippon Express India Pte Ltd 
"," Logistics Park, Plot no. -7, Road no. 10, Export promotion Indl. Park, Whitefield",560066, Courier/ Logistics/ Packaging/ Transportation
"Dart Express India Pvt Ltd 
"," No. 605, 5 th Floor, Oxford House,Rustam Bagh Main Road",560017, Courier/ Logistics/ Packaging/ Transportation
"Deccan Cargo & Express Logistics 
"," 138 Raheja Paramount, 4th Floor,Residency Road",560025, Courier/ Logistics/ Packaging/ Transportation
"Gebin Water Management Systems Pvt Ltd 
"," No10/1, 4th Floor,  Lakshminarayana Complex , Palace Road, Vasanthnagar",560046, Consumer Goods - Durables/Home Appliances
"Paxar India Pvt Ltd 
"," 90/91, 7th Main Road, Peenya Industrial Area, Phase lll",560058, Consumer Goods - Durables/Home Appliances
"Featherlite Products Pvt Ltd 
"," 16/A, Miller s Road, Basant Nagar",560056, Consumer Goods - Durables/Home Appliances
"TTk Prestige Ltd 
", 11th Flore Brigade Tower 135 Brigade rode banglore,560016, Consumer Goods - Durables/Home Appliances
"BPL Ltd 
"," Dynamic House, 64, Church Street",560001, Consumer Goods - Durables/Home Appliances
"Brigade Enterprises Ltd 
"," Hulkul Brigade Centre, 82, Lavelle Road (next to Bangalore Club)",560001, Construction / Real  Estate
"SriTech Construction Care Pvt Ltd 
"," Water proofing - Industrial flNo 49, 1st Main, 2nd Cross, Kalidasa Circle , Sri Nagar",560050, Chemical
"Ray Chemicals Pvt Ltd 
"," Ray House, No.2000, HIG, Next to Yelhanka New Town Police Station",560064, Chemical
"Pestology Combines Pvt Ltd 
"," P.B. NO.7113, 63, 1st Floor, 5th Cross, Airport Road, (Opp. Petrol Bunk), Domlur",560071, Chemical
"New India Pest Control Ltd 
"," Saraswati Miliyan, 17/3, Laxmaiya Road, Ulsoor",560008, Chemical
"Matcon India 
"," No 6th,Vinayak Nagar,Hebbal",560032, Chemical
"Kumar Organic Products Pvt Ltd 
"," Plot No.62, Road No.3, Jigani Industrial Area, Anekal Taluk",562106, Chemical
"Jainco Inks & Chemicals 
"," B-126, Dyavasandra Industrial Estate, Mahadevapura",560048, Chemical
"3M Electro & Communication India Pvt Ltd 
"," UB City, Concorde Block, 24 Vittal Mallya Road",560001, Chemical
"Fosroc Chemicals Pvt Ltd 
"," 1st Floor, No. 10, Sirur Park, B Street, Seshadripuram",560020, Chemical
"Akzo Nobel Coatings India Pvt Ltd 
", Plot No. 62P 62A 62B 43E Hoskote Industrial Area Pilgumpa Hoskote Taluk,562114, Chemical
"Tetragon Chemic Ltd 
"," IS- 40, KHB Industrial Area Yelahankar New Town Banglore",201301, Chemical
"Sonarome Chemicals Pvt Ltd 
"," # 34,35,36, KAIDB Industrial. Area, Doddaballapur",561203, Chemical
"Henkel Adhesives Technologies India Pvt Ltd 
"," 1,Airport Service Road, Domlur Layout",560071, Chemical
"Bayir Chemicals Pvt Ltd 
"," No.92/1,Pvr Towers, 80ft Mn Rd,Kathriguppa Mn Rd, Banashankari 3rd Stage",560085, Chemical
"Aron Universal Ltd 
"," 25/1, 2nd Phase, Jigani Industrial Area",560105, Chemical
"Prakash Ceramics Ltd 
"," 647, Ramagondanahalli,varthur Mn Rd, Whitefield",560066, Cement/Marble/ Ceramics/Stones
"Bal Endura Adhesives India Pvt Ltd 
"," 73/1B, Byregowda Industrial Estate, Srigandhanagar, Hegganahalli, Vishwaneedam Post, Peenya 2nd Stage",560091, Cement/Marble/ Ceramics/Stones
"Momentive Performance Materials India 
"," The Millenia,Tower B,4th Flr, Murphy Rd, Ulsoor",560008, Cement/Marble/ Ceramics/Stones
"Denso Kirloskar Industries Pvt Ltd 
"," 30th K.M. Stone, Tumkur Road-NH4 Vishveshwarapura, Nelamangala",562123, Cement/Marble/ Ceramics/Stones
"Monier India Pvt Ltd 
"," 143/C3 Ist Phase, Bommasandra Industrial Area",560099, Cement/Marble/ Ceramics/Stones
"Crystal Granite & Marble Pvt Ltd 
"," 41st KM Bangalore Mysore Road, Madapura Village, Ramnagaram Taluk, Bangalore Dist.",571511, Cement/Marble/ Ceramics/Stones
"Sam Machine Tools 
"," 678/B/34, 7th Main, Pipe Line Road, Behind SBI, Yeshwanthpur",560022, Capital Goods /Machine Manufacturing
"Ranflex India Pvt Ltd 
"," 67 Chaklet Baglur Road,PO Baglur",562149, Capital Goods /Machine Manufacturing
"Baka Lifetec India Pvt Ltd 
"," No.8-B, Anekal Taluk, Bommasandra Indl Area",561229, Capital Goods /Machine Manufacturing
"Taegutec India Ltd 
"," 120, Bommasandra Industrial Area, Phase 4",560099, Capital Goods /Machine Manufacturing
"Kalki Communication Technologies Ltd 
"," 2nd Floor, AnantaPushpa Building, 147 5th Main Road, HSR Sector 7",560034, Capital Goods /Machine Manufacturing
"Wipro Infrastructure Engineering Pvt Ltd 
"," No: 88, SB Tower 5th floor, MG Road Bangalore",560 001, Capital Goods /Machine Manufacturing
"Telco Construction Equipment Co. Ltd 
", Jubilee Building 45 Museum Road,560025, Capital Goods /Machine Manufacturing
"Ramsons Garment Finishing Equipments 
"," 320, Mysore Road",500026, Capital Goods /Machine Manufacturing
"MILLTEC Machinery Pvt. Ltd 
"," 51-A, 1st Phase, Bommasandra Industrial Area",560 099, Capital Goods /Machine Manufacturing
"L & T Komatsu Le 
", Bellary Road Byatarayanapura,560092, Capital Goods /Machine Manufacturing
"Kirloskar Toyoda Textile Machinery Ltd 
", Plot No. 10-13  Phase II  Jigani Industrial Area  Anekal Taluk,562106, Capital Goods /Machine Manufacturing
"Karnataka Electrical & Mechanical Systems Ltd 
", 89/1  J.C. Road,560002, Capital Goods /Machine Manufacturing
"Fouress Engineering Ltd 
"," Plot No. 2, Phase II, Peenya Industrial Estate",560058, Capital Goods /Machine Manufacturing
"Kennametal India Ltd 
"," 8/9th Mile, Tumkur Road",560073, Capital Goods /Machine Manufacturing
"Disa India Ltd 
"," 5th Floor, Kushal Garden Arcade, 1A, Peenya Industrial Area, Peenya 2nd Phase",560058, Capital Goods /Machine Manufacturing
"Raasi Callnet Pvt Ltd 
"," No. 1, K.R. Garden80 Feet Road, 8th Block,Koramangala,",560095, Call Centres
"Dell International Services 
"," No.12/1,12/2 A,13/1 A, Divyashree Greens, Koramangala Inner Ring Rd, Domlur",560071, Call Centres
"Yashasvi Technologies 
"," 115/3,2nd Floor, 11th Cross, Margosa Road, Malleswaram",560003, BPO / KPO
"Spheris India Pvt Ltd 
", One spheris Plaza Karomangla Block 8,560095, BPO / KPO
"Source Logics 
"," 309, Prestige Terminus, Airport Exit Road",560017, BPO / KPO
"Phoenix Login Solutions Pvt Ltd 
"," 55/C, 40th Cross, 2nd Floor, 8th Block, Jayanagar",560070, BPO / KPO
"Mysoft International Pvt Ltd 
"," No.135, Infanty Road",560001, BPO / KPO
"Marketics Technologies India Pvt Ltd 
"," 1137 RG Towers,100 Feet Road,Indira Nagar",560038, BPO / KPO
"i5 technologies Pvt Ltd 
"," 1588,East End Main Road, Jayanagar 9th Block",560069, BPO / KPO
"Consystent Infotech Pvt Ltd 
"," #1469, 5th cross, Chandra Layout 1st Stage",560040, BPO / KPO
"Cessna Technologies Pvt Ltd 
"," No.63, Rashtrakavi Kuvempu Road, Vidyaranyapura Main Road, BEL Layout, Vidyaranyapura",560097, BPO / KPO
"Aranis Business Process Services Ltd 
"," #4115, GG, 19th Main,Next to Ansal Apartments,HAL II Stage, Indiranagar",560008, BPO / KPO
"Wize Team India Pvt Ltd 
"," #35, II Floor, Winsome manor,Nandhidurga Road, Jayamahal Extension,",560046, BPO / KPO
"Viteos 
"," 43, Electronics City Phase-2,Hosur Road",560100, BPO / KPO
"Tratum Technology Ltd 
"," # 102, Industrial Layout,Block 5, Koramangala",560095, BPO / KPO
"Symphony Innovation and Excellence Center 
"," Outer Ring Road, Varthur Hobli",560087, BPO / KPO
"Sitel 
"," ITC Infotechpark Campus, Pulikeshinagar P.O. Cox Town",560005, BPO / KPO
"SeatonIndia IT Pvt Ltd 
"," Bearys Horizon, Third Floor,21 Wood Street,(Off Brigade Road)",560025, BPO / KPO
"Pindar Set 
"," Kalyani Magnum, 7th Floor,123/1, Doraisani Palya, IIM Post,J.P. Nagar 7th Phase",560076, BPO / KPO
"Outsource Partners International Inc 
"," Tower 2D , Vrindavan Tec Village Devr Beesanalli Outer Ring Rode 37",560087, BPO / KPO
"Northern Operating Services Pvt Ltd (Northern Trust) 
"," No.c1,2nd Flr,rmz Ecospace Campus, Sarjapur Outer Ring Rd,varthur,Hobli, Bellandur",560037, BPO / KPO
"Keane Worldzen India Pvt Ltd 
"," No.18, Bar 1, South End Road",560004, BPO / KPO
"iTouchPoint Softech Pvt Ltd 
"," 2067/1, 2068/2, ABINAI Building, 2nd floor, East End",560069, BPO / KPO
"i Runway 
"," Brigade Manae Court,111, Koramangala Industrial Layout",560095, BPO / KPO
"HealthScribe India Pvt Ltd 
"," One HealthScribe Plaza, Koromangala Block 8",560095, BPO / KPO
"FocusMT India Pvt Ltd 
"," 72/32, Green Leaf Layout, 80 Feet Peripheral Road,4th Block, Koramangala",560034, BPO / KPO
"Enventure Technologies 
"," 3, Crescent Road, High Grounds",560001, BPO / KPO
"C Cubed Solutions Pvt Ltd 
"," 3 & 4, SVR Layout, Off 80 Feet Road, Kormangala",560095, BPO / KPO
"BroadVision System India Pvt Ltd 
"," 10/ A, Third Floor, Jasmint Point, 1st Main Road, Thimmaiah Garden, RT Nagar",560032, BPO / KPO
"Brickwork India Pvt Ltd 
"," 55, 1st Main, 3rd Phase, JP Nagar",560078, BPO / KPO
"2i Capital India Pvt Ltd 
"," 613 Oxford Towers, 139 Airport Road,",560008, BPO / KPO
"24 by 7 Customer 
"," Embassy Golf Link software, Park Pvt Ltd, Survey No 2/1, 2/2, 2/3, & 5/1, Challaghatta Varthur Hobli south",560071, BPO / KPO
"Omega Healthcare India Pvt Ltd 
"," 33, NAL Wind Tunnel Road",560017, BPO / KPO
"Ocwen Financial Corporation 
"," No.2/1, 2nd Floor, Salarpuria Adonis, Old Madras Road, Binnamangala, Indiranagar",560038, BPO / KPO
"Nirvana Business Solutions Pvt Ltd 
", Nirvana Tower One Sigma Tech Park 7 Whitefield Main Road,560066, BPO / KPO
"Mphasis (An EDS Company) 
"," No-65, Block NO-1, C. V. Ram Nagar",560093, BPO / KPO
"MediScribe India Pvt Ltd 
"," 625 II Main I Stage, Indiranagar",560038, BPO / KPO
"Macro Infotech Pvt Ltd 
"," 1432/2, Pipeline Road, Vijayanagar",560040, BPO / KPO
"iGATE Global Solutions Ltd 
"," 158-162(P) & 165(P)-170(P),EPIP Phase II, Whitefield,",560066, BPO / KPO
"Heartland Bangalore Transcription Services Pvt Ltd 
", 1/1  Arekere  Bannerghatta Road,560076, BPO / KPO
"Easiprocess Pvt. Ltd. 
"," Brigade Tech Park,block B-No. 134/1, 134/2,Pattandur Agrahara Village,Whitefield Road",560066, BPO / KPO
"e4e Business Solutions India Pvt Ltd 
"," Maruthi Chambers, No. 17/9C, 17/4C, Rupena Agrahara, Hosur Road",560068, BPO / KPO
"Advantage Offshore Knowledge Services Pvt Ltd 
"," No 18, 4th Cross, 10th C Main 1st Block, Jayanagar Bengualuru",560001, BPO / KPO
"HTMT Global Solutions Ltd. 
"," HTMT House No. 614, Vajpayee Nagar, Bommanahalli Hosur Road",560068, BPO / KPO
"Cambridge Solutions Ltd 
"," Cambridge Tower, SJR ipark, EPIP Area, Whitefield",560095, BPO / KPO
"Unitus India 
"," No. 9/3, Kaiser-E-Hind,1st Floor, Richmond Road",560025, Banks
"Vijaya Bank 
"," 41/2, M G Road,Trinity Circle",560001, Banks
"The Karnataka State Co Operative Agriculture & Rural Development Bank Ltd 
", Tipusultan Palace Road Shyamaraj Pet Fort,560018, Banks
"State Bank Of Mysore 
", Kempegowda Road,560009, Banks
"Canara Bank 
"," P.O. Box No. 6648,112,Jayacharamarajendra Road",560002, Banks
"Bharatiya Reserve Bank Note Mudran Pvt Ltd 
"," No. 3 & 4, Ist Phase, Ist Stage, BTM Layout, Bannerghatta Rd",560029, Banks
"ING Vysya Bank Ltd 
"," 22,M G Road",560001, Banks
"Haiku Honda 
"," No. 1, Airport Road,Domlur,",560071, Automobiles
"Volvo India Pvt Ltd 
"," No.66/1,Lake View Bldg,Level 3, A Blk,Baghmane Tech Park, C V Raman Nagar",560093, Automobiles
"Mercedes Bens Research & Development India Pvt Lt 
"," Pine Valley, 3rd Floor,Embassy Golf Links Business Park,Off intermediate ring Road",560071, Automobiles
"VST Tillers Tractors Ltd 
"," Whitefield Road, Post Box No 4801, Mahadevapura Post",560048, Automobiles
"Reva Electric Car Company Ltd 
"," 122 E, Bommasandra Industrial Area, Hosur Road",562158, Automobiles
"HMT International Ltd 
"," HMT Bhavan,59, Bellary road",560032, Automobiles
"Timken India Ltd 
"," No.39/42, 1st Phase,Hosur Rd, Electronic City",560100, Automobiles
"Sunrise Corrugated (India) Pvt Ltd 
"," No-17 ,II Phase ,Jigni Industrial Area ,Anekal Taluk , Jigni",562106, Auto Ancillaries/ Auto components
"Spiro Gears 
"," C-18, Auto Towers, No-9, J C Road",560002, Auto Ancillaries/ Auto components
"Nisiki Technologies Ltd 
"," 523A, Priya Chambers, Dr. Rajkumar Road,Rajajinagar 2nd Stage,",560 010, Auto Ancillaries/ Auto components
"Excel Springs Pvt Ltd 
"," No.12/ 13km, Kanakpura Rd, Doddakallasandra",560062, Auto Ancillaries/ Auto components
"Klber Lubrication India Pvt Ltd 
"," Silver Jubilee Block 3rd Floor, Mission Road 3rd Cross",560027, Auto Ancillaries/ Auto components
"High Temp Furnaces Ltd 
"," No.1-C,Po Box No.5809, 1st Crs,2nd PH,Indl Area, Peenya",560058, Auto Ancillaries/ Auto components
"FANUC India Pvt Ltd 
"," 41A, Electronics City, Hosur Road",560100, Auto Ancillaries/ Auto components
"Automated Workflow Ltd 
"," No. 27, Balaji Enclave 4th B Cross, 5th Block,Koramangala Industrial Area",560095, Auto Ancillaries/ Auto components
"Autoliv IFB India Ltd 
"," 16, Visveswaraiah Industrial Estate,1 st Main Road off Whitefield Road,Mahadevapura Post",560048, Auto Ancillaries/ Auto components
"Akzo Nobel Car Refinishes India Pvt Ltd 
"," No.62p, Indl Area, Hoskote,",562114, Auto Ancillaries/ Auto components
"Wendt (India) Ltd 
"," Flat No.105,1st Flr,Cauvery Blk,National Games Housing, Cmplx, Koramangala",560025, Auto Ancillaries/ Auto components
"Stumpp, Schuele & Somappa Pvt Ltd 
", 139/2  Hosur Road Koramangala,560095, Auto Ancillaries/ Auto components
"Raaja Magnetics Ltd 
"," No 367, Bhattarahalli, Old Madras Road,",560049, Auto Ancillaries/ Auto components
"Paloma Turning Company Pvt Ltd 
"," 235 U1, Bommasandra  Industrial Area, 3rd Phase, Hosur Road,",560099, Auto Ancillaries/ Auto components
"Krishna Fabrication Pvt Ltd 
"," 409, 12th Main Road, Raj Mahal Vilas Ext",560080, Auto Ancillaries/ Auto components
"Hindustan Aeronautics Ltd 
", 15/1 Cubbon Road,560001, Auto Ancillaries/ Auto components
"Dars Automobiles Inc 
"," 10/1, Queens Road",560052, Auto Ancillaries/ Auto components
"Auma India Ltd 
"," No.39-B, 2nd Ph,peenya Indl Area, Peenya Iind Stage",560058, Auto Ancillaries/ Auto components
"Anand Technology Resource Park Pvt Ltd 
", 86/1 Kumbalgod Industrial Area Phase II,560074, Auto Ancillaries/ Auto components
"Aditya Auto Products & Engineering (India) Pvt Ltd 
"," 13E, KIADB Industrial Area Doddaballapur",561203, Auto Ancillaries/ Auto components
"Adeep Locks Ltd 
"," 12-C, KIADB Industrial Area Anekal Taluk",562107, Auto Ancillaries/ Auto components
"Dynamatic Technologies Ltd 
"," Dynamatic Park, Peenya Industrial Area",560058, Auto Ancillaries/ Auto components
"Bosch Ltd 
"," Hosur Road, Adugodi",560030, Auto Ancillaries/ Auto components
"RSP Architechts Planners & Engineers India Pvt Ltd 
", RSP house 30 Museum Road,560001, Architectural Services/ Interior Designing
"Monalisa Interior Decorators Pvt Ltd 
", 19 St. John s Road,560042, Architectural Services/ Interior Designing
"Efex Design Pvt Ltd 
"," 42, first floor, 7th crossCambridge layout,Opp. Sai Baba Temple,Halasur",560008, Architectural Services/ Interior Designing
"Nolte Home Studio 
"," Koramangala (SJR Primus,opp Forum mall",560095, Architectural Services/ Interior Designing
"Haworth India 
"," 29/1, H.M. Strafford 2nd Floor,7th Cross Road, Vasanthnagar",560052, Architectural Services/ Interior Designing
"Nest Links 
"," No. 65/8, 2nd Floor Above Tata Prerana Motors,Agara, Sarjapura Ring Road,",560034, Architectural Services/ Interior Designing
